Apps,Version,Pubs,Datasets,ntax,alignment_counts,site_counts,Datatype,Analyses,Platform,OS_name,CPU,Benchmark_dates,Latest_bench,Execution_time,RAM_usage_kb,CPU_usage
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:40.14,1003244,373%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:37.32,1001752,394%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:39.53,1001892,377%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:37.51,1001672,392%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:40.18,1002416,374%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:40.21,1003752,372%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,0:39.59,1002320,375%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,1:04.95,1726520,373%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,1:03.58,1724736,375%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,1:03.83,1723804,371%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,1:03.30,1725632,373%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,1:03.97,1724456,371%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,1:04.19,1725392,370%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,1:03.46,1724676,373%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,1:03.96,1725228,373%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,1:04.08,1724568,372%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Linux,AMD Ryzen 9 3900X 12-Core Processor,10/04/2022,TRUE,1:03.27,1724000,373%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:00.95,73448,1637%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:00.94,73760,1616%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:00.93,73680,1672%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:00.96,74544,1624%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:00.95,74048,1572%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:00.93,73716,1664%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:00.93,74452,1671%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:00.96,74292,1643%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:00.96,74640,1641%
SEGUL,0.16.3,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:00.94,74132,1683%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:01.42,153672,1592%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:01.44,157640,1532%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:01.43,154680,1568%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:01.46,161156,1517%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:01.43,155732,1549%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:01.42,161648,1585%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:01.46,158280,1511%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:01.45,160172,1522%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:01.42,160752,1566%
SEGUL,0.16.3,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,0:01.42,155748,1594%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,1:29.40,5072128,100%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,1:30.15,5072176,99%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,1:29.83,5072176,100%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,1:29.76,5072148,99%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,1:29.60,5072120,99%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,1:29.54,5072160,100%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,1:29.75,5072132,100%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,1:29.46,5072164,99%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,1:29.66,5072176,99%
AMAS,v1.02,Wu et al. 2018,Wu et al. 2018 (AA),90,5162,3050198,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,1:29.72,5072144,99%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,2:22.82,7268780,100%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,2:22.51,7269004,100%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,2:22.92,7268940,100%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,2:22.43,7268744,100%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,2:23.41,7268772,99%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,2:22.76,7268852,99%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,2:22.36,7269068,99%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,2:22.84,7268776,99%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,2:22.39,7268960,99%
AMAS,v1.02,Shen et al. 2018,Shen et al. 2018 (AA),343,2408,1162805,AA,Summary Statistics,Desktop,Windows (WSL),AMD Ryzen 9 3900X 12-Core Processor,03/12/2022,TRUE,2:22.22,7268788,99%
SEGUL,0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.75,58736,745%
SEGUL,0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.74,58528,752%
SEGUL,0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.73,58032,760%
SEGUL,0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.74,57504,757%
SEGUL,0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.74,58544,757%
SEGUL,0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.77,57184,746%
SEGUL,0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.74,58928,756%
SEGUL,0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.74,58112,757%
SEGUL,0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.75,58480,755%
SEGUL,0.16.3,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.74,57824,758%
SEGUL,0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.50,137328,642%
SEGUL,0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.22,115216,735%
SEGUL,0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.23,115072,734%
SEGUL,0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.23,115312,733%
SEGUL,0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.23,122000,733%
SEGUL,0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.23,115248,735%
SEGUL,0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.23,116016,734%
SEGUL,0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.31,123280,704%
SEGUL,0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.22,114672,736%
SEGUL,0.16.3,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.23,115488,733%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.55,44016,693%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.30,44720,772%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.30,43184,772%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.31,43584,772%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.30,43856,772%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.30,42816,773%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.31,43344,765%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.32,43840,759%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.32,43680,759%
SEGUL,0.16.3,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:02.32,43984,758%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.88,98976,551%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.56,99568,680%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.56,99392,676%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.56,96384,673%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.55,99344,679%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.55,101040,682%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.55,99200,682%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.55,98672,682%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.56,95584,682%
SEGUL,0.16.3,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:01.56,95792,677%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:33.15,971056,485%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:34.53,981712,463%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:34.39,968784,467%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:34.89,971728,458%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:34.79,973504,457%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:34.85,957328,459%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:35.34,973248,451%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:35.53,968080,448%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:34.46,970416,468%
AMAS,v1.02,Esselstyn et al. 2021,Esselstyn et al. 2021 (DNA),102,4040,5398947,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:33.66,973136,480%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,2:13.89,1453392,193%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,2:07.75,1445936,201%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:53.43,1450064,230%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:52.39,1447904,234%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:55.16,1449552,226%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:54.14,1450944,223%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:51.15,1447744,235%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,2:04.79,1447408,214%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:57.42,1450848,223%
AMAS,v1.02,Oliveros et al. 2019,Oliveros et al. 2019 (DNA),221,4060,2464926,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,2:02.99,1442032,208%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:04.48,1110336,343%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:05.20,1085072,339%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:07.17,1101904,337%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:10.10,1103248,321%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:04.22,1101952,352%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:02.73,1103008,360%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:01.43,1093888,357%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:00.22,1096544,365%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:02.48,1098368,348%
AMAS,v1.02,Jarvis et al. 2014,Jarvis et al. 2014 (DNA),49,3679,9251694,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,1:07.23,1105664,327%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:29.38,818176,477%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:29.84,821200,459%
AMAS,v1.02,Chan et al. 2020,Chan et al. 2020 (DNA),50,13181,6180393,DNA,Summary Statistics,Desktop,macOS,Apple M1,03/10/2022,TRUE,0:29.30,809808,473%
